Date	Latitude	Longitude	City	Country	Lineage	Color	Airport
311	39.47644	-87.1003925		Brazil	BA.2.86*	5344AA	DOH
312	39.47644	-87.1003925		Brazil	Omicron	2a6291	DOH
313	28.2127094	83.6658884		Nepal	BA.2.86*	5344AA	DOH
314	50.1152569	14.284724		Czechia	BA.2.86*	5344AA	DOH
315	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
316	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
317	23.61298745	89.51132630000001		Bangladesh	BA.2.86*	5344AA	DOH
318	59.8143342	30.32107		Russia	BA.2.86*	5344AA	DOH
319	9.0067224	7.2723697		Nigeria	BA.2.86*	5344AA	DOH
320	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
321	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
322	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
323	24.9415476	46.7119808		Saudi Arabia	BA.2.86*	5344AA	DOH
324	37.23512285	127.00921616567815		South Korea	BA.2.86*	5344AA	DOH
325	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
326	5.6164609	-0.1770993		Egypt	BA.2.86*	5344AA	DOH
327	36.1634261	137.9289785		Japan	BA.2.86*	5344AA	DOH
328	28.2127094	83.6658884		Nepal	BA.2.86*	5344AA	DOH
329	5.9572597	116.0657877		Malaysia	Omicron	2a6291	DOH
330	12.6270148	99.95103		Thailand	BA.2.86*	5344AA	DOH
331	9.0067224	7.2723697		Nigeria	BA.2.86*	5344AA	DOH
332	5.9572597	116.0657877		Malaysia	BA.2.86*	5344AA	DOH
333	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
334	11.55351865	104.8444244551626		Cambodia	BA.2.86*	5344AA	DOH
335	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
336	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
337	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
338	9.0067224	7.2723697		Nigeria	BA.2.86*	5344AA	DOH
339	39.6091229	19.9144855		Greece	BA.2.86*	5344AA	DOH
340	38.9637	35.2433		Turkey	BA.2.86*	5344AA	DOH
341	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
342	-6.5247123	35.7878438		Tanzania	BA.2.86*	5344AA	DOH
343	4.1898549	73.5271565		Maldives	BA.2.86*	5344AA	DOH
344	7.18250095	79.87614047745092		Sri Lanka	BA.2.86*	5344AA	DOH
345	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
346	13.2099268	120.6038962		Philippines	BA.2.86*	5344AA	DOH
347	24.9415476	46.7119808		Saudi Arabia	BA.2.86*	5344AA	DOH
348	24.9415476	46.7119808		Saudi Arabia	Omicron	2a6291	DOH
349	24.9415476	46.7119808		Saudi Arabia	BA.2.86*	5344AA	DOH
350	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
351	-6.5247123	35.7878438		Tanzania	BA.2.86*	5344AA	DOH
352	53.2716381	7.4587572		Germany	BA.2.86*	5344AA	DOH
353	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
354	36.7429195	3.1924633		Algeria	BA.2.86*	5344AA	DOH
355	5.6164609	-0.1770993		Egypt	BA.2.86*	5344AA	DOH
356	47.7930175	12.9950154		Austria	BA.2.86*	5344AA	DOH
357	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
358	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
359	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
360	24.8865027	67.1440768		Pakistan	BA.2.86*	5344AA	DOH
361	37.23512285	127.00921616567815		South Korea	BA.2.86*	5344AA	DOH
362	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
363	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
364	23.61298745	89.51132630000001		Bangladesh	BA.2.86*	5344AA	DOH
365	24.8865027	67.1440768		Pakistan	BA.2.86*	5344AA	DOH
366	24.0002488	53.9994829		United Arab Emirates	BA.2.86*	5344AA	DOH
367	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
368	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
369	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
370	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
371	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
372	11.55351865	104.8444244551626		Cambodia	BA.2.86*	5344AA	DOH
373	13.2099268	120.6038962		Philippines	BA.2.86*	5344AA	DOH
374	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
375	47.7930175	12.9950154		Austria	BA.2.86*	5344AA	DOH
376	41.1338198	16.7632158		Italy	BA.2.86*	5344AA	DOH
377	55.0356373	-1.7110967		United Kingdom	Omicron	2a6291	DOH
378	59.8143342	30.32107		Russia	BA.2.86*	5344AA	DOH
379	5.9572597	116.0657877		Malaysia	BA.2.86*	5344AA	DOH
380	-0.0869947	34.7383296		Kenya	BA.2.86*	5344AA	DOH
381	28.2127094	83.6658884		Nepal	BA.2.86*	5344AA	DOH
382	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
383	22.3160874	113.93647839996052		China	Omicron	2a6291	DOH
384	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
385	24.8865027	67.1440768		Pakistan	Omicron	2a6291	DOH
386	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
387	24.8865027	67.1440768		Pakistan	BA.2.86*	5344AA	DOH
388	9.0067224	7.2723697		Nigeria	BA.2.86*	5344AA	DOH
389	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
390	-0.0869947	34.7383296		Kenya	BA.2.86*	5344AA	DOH
391	49.0079	-2.5508		France	BA.2.86*	5344AA	DOH
392	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
393	22.3160874	113.93647839996052		China	Omicron	2a6291	DOH
394	49.0079	-2.5508		France	Omicron	2a6291	DOH
395	5.6533152	-0.2527234		Ghana	BA.2.86*	5344AA	DOH
396	5.6533152	-0.2527234		Ghana	Omicron	2a6291	DOH
397	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
398	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
399	38.9637	35.2433		Turkey	BA.2.86*	5344AA	DOH
400	38.9637	35.2433		Turkey	KP.2*	aa8724	DOH
401	12.6270148	99.95103		Thailand	JN.1.18*	2f6b13	DOH
402	50.63575965	5.426222477561027		Belgium	BA.2.86*	5344AA	DOH
403	0.0442028	32.4579692		Uganda	JN.1.18*	2f6b13	DOH
404	12.6270148	99.95103		Thailand	BA.2.86*	5344AA	DOH
405	21.0862162	79.0637884		India	KP.2*	aa8724	DOH
406	1.352975	103.99605546603934		Singapore	BA.2.86*	5344AA	DOH
407	37.23512285	127.00921616567815		South Korea	BA.2.86*	5344AA	DOH
408	22.350627	114.1849161		Hong Kong (People's Republic of China)	BA.2.86*	5344AA	DOH
409	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
410	42.3743325	-71.0302794		United States	KP.2*	aa8724	DOH
411	53.2716381	7.4587572		Germany	BA.2.86*	5344AA	DOH
412	28.2127094	83.6658884		Nepal	JN.1.18*	2f6b13	DOH
413	23.61298745	89.51132630000001		Bangladesh	KP.2*	aa8724	DOH
414	23.61298745	89.51132630000001		Bangladesh	BA.2.86*	5344AA	DOH
415	28.2127094	83.6658884		Nepal	BA.2.86*	5344AA	DOH
416	28.2127094	83.6658884		Nepal	KP.2*	aa8724	DOH
417	5.9572597	116.0657877		Malaysia	JN.1.18*	2f6b13	DOH
418	5.9572597	116.0657877		Malaysia	KP.2*	aa8724	DOH
419	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
420	24.9415476	46.7119808		Saudi Arabia	KP.2*	aa8724	DOH
421	5.9572597	116.0657877		Malaysia	BA.2.86*	5344AA	DOH
422	9.0067224	7.2723697		Nigeria	BA.2.86*	5344AA	DOH
423	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
424	13.2099268	120.6038962		Philippines	BA.2.86*	5344AA	DOH
425	-27.3856545	153.1184918		Australia	Omicron	2a6291	DOH
426	41.1338198	16.7632158		Italy	BA.2.86*	5344AA	DOH
427	1.352975	103.99605546603934		Singapore	KP.3*	a53c13	DOH
428	24.9415476	46.7119808		Saudi Arabia	JN.1.18*	2f6b13	DOH
429	-20.0254002	-63.0890999		Canada	BA.2.86*	5344AA	DOH
430	11.55351865	104.8444244551626		Cambodia	BA.2.86*	5344AA	DOH
431	49.0079	-2.5508		France	BA.2.86*	5344AA	DOH
432	49.0079	-2.5508		France	JN.1.18*	2f6b13	DOH
433	7.18250095	79.87614047745092		Sri Lanka	JN.1.18*	2f6b13	DOH
434	22.3160874	113.93647839996052		China	JN.1.18*	2f6b13	DOH
435	53.95694255	-97.84823872487668		Norway	BA.2.86*	5344AA	DOH
436	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
437	7.18250095	79.87614047745092		Sri Lanka	BA.2.86*	5344AA	DOH
438	36.7429195	3.1924633		Algeria	BA.2.86*	5344AA	DOH
439	53.95694255	-97.84823872487668		Norway	KP.2*	aa8724	DOH
440	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
441	53.95694255	-97.84823872487668		Norway	JN.1.18*	2f6b13	DOH
442	53.2716381	7.4587572		Germany	BA.2.86*	5344AA	DOH
443	24.8865027	67.1440768		Pakistan	BA.2.86*	5344AA	DOH
444	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
445	24.8865027	67.1440768		Pakistan	JN.1.18*	2f6b13	DOH
446	-6.5247123	35.7878438		Tanzania	KP.2*	aa8724	DOH
447	49.0079	-2.5508		France	BA.2.86*	5344AA	DOH
448	42.3743325	-71.0302794		United States	KP.2*	aa8724	DOH
449	5.9572597	116.0657877		Malaysia	KP.2*	aa8724	DOH
450	5.9572597	116.0657877		Malaysia	Omicron	2a6291	DOH
451	-36.9990189	174.7897027		New Zealand	BA.2.86*	5344AA	DOH
452	5.9572597	116.0657877		Malaysia	BA.2.86*	5344AA	DOH
453	5.9572597	116.0657877		Malaysia	JN.1.18*	2f6b13	DOH
454	53.91158075	-8.81314269279339		Ireland	KP.2*	aa8724	DOH
455	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
456	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
457	46.7985624	8.2319736		Switzerland	BA.2.86*	5344AA	DOH
458	38.9637	35.2433		Turkey	BA.2.86*	5344AA	DOH
459	-27.7853361	30.7897384		South Africa	JN.1.18*	2f6b13	DOH
460	46.7985624	8.2319736		Switzerland	JN.1.18*	2f6b13	DOH
461	53.91158075	-8.81314269279339		Ireland	BA.2.86*	5344AA	DOH
462	-6.5247123	35.7878438		Tanzania	KP.2*	aa8724	DOH
463	52.215933	19.134422		Poland	JN.1.7*	335e18	DOH
464	-27.3856545	153.1184918		Australia	KP.2*	aa8724	DOH
465	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
466	53.2716381	7.4587572		Germany	BA.2.86*	5344AA	DOH
467	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
468	-36.9990189	174.7897027		New Zealand	KP.2*	aa8724	DOH
469	-36.9990189	174.7897027		New Zealand	BA.2.86*	5344AA	DOH
470	-8.7441455	115.1663723		Indonesia	LB.1*	a33a8d	DOH
471	-20.0254002	-63.0890999		Canada	KP.3*	a53c13	DOH
472	-8.7441455	115.1663723		Indonesia	JN.1.18*	2f6b13	DOH
473	37.23512285	127.00921616567815		South Korea	KP.3*	a53c13	DOH
474	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
475	22.80543685	55.37312130426234		Oman	KP.3*	a53c13	DOH
476	37.23512285	127.00921616567815		South Korea	KP.2*	aa8724	DOH
477	59.8143342	30.32107		Russia	JN.1.18*	2f6b13	DOH
478	53.2716381	7.4587572		Germany	KP.3*	a53c13	DOH
479	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
480	55.0356373	-1.7110967		United Kingdom	JN.1.18*	2f6b13	DOH
481	53.2716381	7.4587572		Germany	BA.2.86*	5344AA	DOH
482	24.8865027	67.1440768		Pakistan	JN.1.18*	2f6b13	DOH
483	24.8865027	67.1440768		Pakistan	BA.2.86*	5344AA	DOH
484	1.352975	103.99605546603934		Singapore	BA.2.86*	5344AA	DOH
485	-27.3856545	153.1184918		Australia	KP.3*	a53c13	DOH
486	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
487	42.3743325	-71.0302794		United States	JN.1.7*	335e18	DOH
488	12.6270148	99.95103		Thailand	KP.2*	aa8724	DOH
489	53.2716381	7.4587572		Germany	KP.2*	aa8724	DOH
490	28.2127094	83.6658884		Nepal	BA.2.86*	5344AA	DOH
491	12.1336618	-68.2761892		Netherlands	BA.2.86*	5344AA	DOH
492	13.2099268	120.6038962		Philippines	BA.2.86*	5344AA	DOH
493	-0.0869947	34.7383296		Kenya	BA.2.86*	5344AA	DOH
494	55.0356373	-1.7110967		United Kingdom	KP.2*	aa8724	DOH
495	11.55351865	104.8444244551626		Cambodia	BA.2.86*	5344AA	DOH
496	7.18250095	79.87614047745092		Sri Lanka	BA.2.86*	5344AA	DOH
497	13.2099268	120.6038962		Philippines	JN.1.7*	335e18	DOH
498	24.8865027	67.1440768		Pakistan	BA.2.86*	5344AA	DOH
499	49.0079	-2.5508		France	JN.1.18*	2f6b13	DOH
500	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
501	13.2099268	120.6038962		Philippines	KP.3*	a53c13	DOH
502	53.91158075	-8.81314269279339		Ireland	KP.3*	a53c13	DOH
503	13.2099268	120.6038962		Philippines	Omicron	2a6291	DOH
504	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
505	13.2099268	120.6038962		Philippines	BA.2.86*	5344AA	DOH
506	22.3160874	113.93647839996052		China	KP.2*	aa8724	DOH
507	9.0067224	7.2723697		Nigeria	KP.3*	a53c13	DOH
508	-8.7441455	115.1663723		Indonesia	BA.2.86*	5344AA	DOH
509	9.0067224	7.2723697		Nigeria	BA.2.86*	5344AA	DOH
510	21.0862162	79.0637884		India	KP.2*	aa8724	DOH
511	-27.3856545	153.1184918		Australia	KP.3*	a53c13	DOH
512	53.91158075	-8.81314269279339		Ireland	BA.2.86*	5344AA	DOH
513	9.0067224	7.2723697		Nigeria	JN.1.18*	2f6b13	DOH
514	-8.7441455	115.1663723		Indonesia	KP.2*	aa8724	DOH
515	49.0079	-2.5508		France	BA.2.86*	5344AA	DOH
516	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
517	24.9415476	46.7119808		Saudi Arabia	BA.2.86*	5344AA	DOH
518	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
519	-0.0869947	34.7383296		Kenya	Omicron	2a6291	DOH
520	-0.0869947	34.7383296		Kenya	BA.2.86*	5344AA	DOH
521	59.8143342	30.32107		Russia	BA.2.86*	5344AA	DOH
522	43.3568493	-1.7930754		Spain	KP.2*	aa8724	DOH
523	43.3568493	-1.7930754		Spain	BA.2.86*	5344AA	DOH
524	35.7626211	10.7545542		Tunisia	KP.2*	aa8724	DOH
525	5.6164609	-0.1770993		Egypt	Omicron	2a6291	DOH
526	35.7626211	10.7545542		Tunisia	BA.2.86*	5344AA	DOH
527	5.6164609	-0.1770993		Egypt	BA.2.86*	5344AA	DOH
528	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
529	55.0356373	-1.7110967		United Kingdom	Omicron	2a6291	DOH
530	22.3160874	113.93647839996052		China	JN.1.18*	2f6b13	DOH
531	-27.7853361	30.7897384		South Africa	BA.2.86*	5344AA	DOH
532	22.3160874	113.93647839996052		China	KP.3*	a53c13	DOH
533	-27.7853361	30.7897384		South Africa	Omicron	2a6291	DOH
534	55.0356373	-1.7110967		United Kingdom	KP.3*	a53c13	DOH
535	55.0356373	-1.7110967		United Kingdom	JN.1.18*	2f6b13	DOH
536	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
537	42.3743325	-71.0302794		United States	BA.2.86*	5344AA	DOH
538	53.2716381	7.4587572		Germany	Omicron	2a6291	DOH
539	53.2716381	7.4587572		Germany	KP.2*	aa8724	DOH
540	15.9266657	107.9650855		Vietnam	JN.1.18*	2f6b13	DOH
541	15.9266657	107.9650855		Vietnam	BA.2.86*	5344AA	DOH
542	42.3743325	-71.0302794		United States	KP.2*	aa8724	DOH
543	53.2716381	7.4587572		Germany	KP.3*	a53c13	DOH
544	42.3743325	-71.0302794		United States	KP.3*	a53c13	DOH
545	-27.3856545	153.1184918		Australia	KP.2*	aa8724	DOH
546	53.2716381	7.4587572		Germany	BA.2.86*	5344AA	DOH
547	24.9415476	46.7119808		Saudi Arabia	BA.2.86*	5344AA	DOH
548	7.18250095	79.87614047745092		Sri Lanka	JN.1.18*	2f6b13	DOH
549	41.1338198	16.7632158		Italy	BA.2.86*	5344AA	DOH
550	7.18250095	79.87614047745092		Sri Lanka	BA.2.86*	5344AA	DOH
551	24.9415476	46.7119808		Saudi Arabia	KP.2*	aa8724	DOH
552	41.1338198	16.7632158		Italy	Omicron	2a6291	DOH
553	42.3743325	-71.0302794		United States	JN.1.18*	2f6b13	DOH
554	24.9415476	46.7119808		Saudi Arabia	Omicron	2a6291	DOH
555	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
556	47.3285764	-106.95163804366535		Jordan	KP.2*	aa8724	DOH
557	53.2716381	7.4587572		Germany	JN.1.18*	2f6b13	DOH
558	7.18250095	79.87614047745092		Sri Lanka	KP.3*	a53c13	DOH
559	47.3285764	-106.95163804366535		Jordan	BA.2.86*	5344AA	DOH
560	24.9415476	46.7119808		Saudi Arabia	Omicron	2a6291	DOH
561	55.0356373	-1.7110967		United Kingdom	Omicron	2a6291	DOH
562	23.61298745	89.51132630000001		Bangladesh	Omicron	2a6291	DOH
563	55.0356373	-1.7110967		United Kingdom	JN.1.18*	2f6b13	DOH
564	13.2099268	120.6038962		Philippines	JN.1.18*	2f6b13	DOH
565	23.61298745	89.51132630000001		Bangladesh	KP.3*	a53c13	DOH
566	22.3160874	113.93647839996052		China	BA.2.86*	5344AA	DOH
567	24.9415476	46.7119808		Saudi Arabia	JN.1.18*	2f6b13	DOH
568	13.2099268	120.6038962		Philippines	Omicron	2a6291	DOH
569	24.9415476	46.7119808		Saudi Arabia	BA.2.86*	5344AA	DOH
570	23.61298745	89.51132630000001		Bangladesh	BA.2.86*	5344AA	DOH
571	47.3285764	-106.95163804366535		Jordan	Omicron	2a6291	DOH
572	-27.3856545	153.1184918		Australia	Omicron	2a6291	DOH
573	36.1634261	137.9289785		Japan	Omicron	2a6291	DOH
574	36.1634261	137.9289785		Japan	KP.2*	aa8724	DOH
575	36.1634261	137.9289785		Japan	JN.1.18*	2f6b13	DOH
576	22.3160874	113.93647839996052		China	KP.3.1.1*	963e3e	DOH
577	47.3285764	-106.95163804366535		Jordan	KP.2*	aa8724	DOH
578	36.1634261	137.9289785		Japan	BA.2.86*	5344AA	DOH
579	47.3285764	-106.95163804366535		Jordan	BA.2.86*	5344AA	DOH
580	24.9415476	46.7119808		Saudi Arabia	KP.2*	aa8724	DOH
581	13.2099268	120.6038962		Philippines	BA.2.86*	5344AA	DOH
582	-27.3856545	153.1184918		Australia	BA.2.86*	5344AA	DOH
583	22.3160874	113.93647839996052		China	KP.3*	a53c13	DOH
584	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
585	55.0356373	-1.7110967		United Kingdom	KP.3*	a53c13	DOH
586	23.61298745	89.51132630000001		Bangladesh	KP.2*	aa8724	DOH
587	-27.3856545	153.1184918		Australia	KP.3*	a53c13	DOH
588	13.2099268	120.6038962		Philippines	KP.2*	aa8724	DOH
589	42.3743325	-71.0302794		United States	Omicron	2a6291	DOH
590	47.7930175	12.9950154		Austria	BA.2.86*	5344AA	DOH
591	42.3743325	-71.0302794		United States	KP.3*	a53c13	DOH
592	47.7930175	12.9950154		Austria	KP.3.1.1*	963e3e	DOH
593	43.3568493	-1.7930754		Spain	KP.3.1.1*	963e3e	DOH
594	43.3568493	-1.7930754		Spain	BA.2.86*	5344AA	DOH
595	39.47644	-87.1003925		Brazil	KP.2*	aa8724	DOH
596	39.47644	-87.1003925		Brazil	BA.2.86*	5344AA	DOH
597	12.6270148	99.95103		Thailand	BA.2.86*	5344AA	DOH
598	-8.7441455	115.1663723		Indonesia	KP.3.1.1*	963e3e	DOH
599	39.47644	-87.1003925		Brazil	JN.1.18*	2f6b13	DOH
600	39.47644	-87.1003925		Brazil	Omicron	2a6291	DOH
601	49.0079	-2.5508		France	KP.3*	a53c13	DOH
602	29.20266855	47.98759996193816		Kuwait	KP.2*	aa8724	DOH
603	55.0356373	-1.7110967		United Kingdom	BA.2.86*	5344AA	DOH
604	55.0356373	-1.7110967		United Kingdom	Omicron	2a6291	DOH
605	29.20266855	47.98759996193816		Kuwait	BA.2.86*	5344AA	DOH
606	28.2127094	83.6658884		Nepal	BA.2.86*	5344AA	DOH
607	49.0079	-2.5508		France	BA.2.86*	5344AA	DOH
608	29.20266855	47.98759996193816		Kuwait	JN.1.18*	2f6b13	DOH
609	9.0067224	7.2723697		Nigeria	BA.2.86*	5344AA	DOH
610	49.0079	-2.5508		France	Omicron	2a6291	DOH
611	24.9415476	46.7119808		Saudi Arabia	Omicron	2a6291	DOH
612	24.9415476	46.7119808		Saudi Arabia	KP.2*	aa8724	DOH
613	24.9415476	46.7119808		Saudi Arabia	JN.1.18*	2f6b13	DOH
614	24.9415476	46.7119808		Saudi Arabia	BA.2.86*	5344AA	DOH
615	21.0862162	79.0637884		India	BA.2.86*	5344AA	DOH
